           1    0.047204    0.047204           0
           2   -0.011928    0.017638    0.029566
           3   -0.030472  0.00160133   0.0234213
           4    0.007188    0.002998   0.0166202
           5   -0.031468  -0.0038952   0.0146032
           6    0.020984 0.000251333   0.0126239
           7   -0.029588 -0.00401143   0.0114892
           8    0.030924   0.0003555   0.0108661
           9    0.040364  0.00480089   0.0105638
          10    0.032172    0.007538  0.00983705
          11   -0.013532  0.00562255  0.00910178
          12   -0.014408  0.00395333  0.00847477
          13   -0.000704  0.00359508  0.00780388
          14   -0.020268  0.00189057  0.00742333
          15    0.018712    0.003012  0.00700114
          16    0.001336  0.00290725   0.0065498
          17    0.041132  0.00515576  0.00655047
          18    0.047716  0.00752022    0.006613
          19   -0.018668  0.00614189  0.00640532
          20      0.0073   0.0061998   0.0060769
          21    0.000508  0.00592876  0.00578664
          22   -0.033824  0.00412182  0.00580569
          23   -0.044112   0.0020247  0.00593069
          24    0.002132  0.00202917   0.0056782
          25    0.012964  0.00246656  0.00546388
          26   -0.019044  0.00163923  0.00531432
          27   -0.026936 0.000580889  0.00522207
          28    0.058508  0.00264971  0.00544079
          29   -0.034272  0.00137655    0.005402
          30    0.020568  0.00201627  0.00525789
          31    0.044484  0.00338619  0.00526674
          32    0.030516    0.004234  0.00516949
          33   -0.040892  0.00286655  0.00519365
          34    0.049356  0.00423388  0.00522081
          35   -0.062324  0.00233223  0.00541439
          36   -0.034516  0.00130867  0.00536047
          37    -0.01424 0.000888432  0.00523049
          38    0.043264  0.00200358  0.00521169
          39    0.022684  0.00253385  0.00510392
          40      0.0326   0.0032855  0.00503115
          41    0.027564  0.00387766  0.00494251
          42   -0.015956  0.00340543  0.00484645
          43    -0.01314  0.00302065  0.00474802
          44    0.005992  0.00308818  0.00463935
          45    0.000108  0.00302196  0.00453556
          46    -0.01068  0.00272409  0.00444586
          47   -0.030416  0.00201898  0.00440701
          48    0.015108  0.00229167  0.00432283
          49    0.033792  0.00293453  0.00428222
          50    0.012716  0.00313016  0.00420026
          51    0.003076   0.0031291  0.00411708
          52   -0.028148  0.00252762  0.00408169
          53      0.0005  0.00248936  0.00400412
          54    0.012412  0.00267311  0.00393356
          55    -0.05104  0.00169651  0.00398296
          56    0.049112  0.00254321  0.00400179
          57   -0.031804  0.00194063  0.00397687
          58    0.017608  0.00221076  0.00391703
          59    0.002304  0.00221234  0.00385007
          60    0.015872     0.00244   0.0037922
          61    -0.02214  0.00203705  0.00375122
          62   -0.018384  0.00170768  0.00370489
          63    0.001576  0.00170559  0.00364561
          64    0.018272  0.00196444  0.00359752
          65    -0.02292   0.0015816  0.00356237
          66     0.01538  0.00179067   0.0035142
          67   -0.016468  0.00151815  0.00347207
          68   -0.043104 0.000861941    0.003483
          69    -0.00232 0.000815826  0.00343246
          70   -0.042932 0.000190857  0.00344031
          71   -0.045432-0.000451718  0.00345185
          72    0.011148-0.000290611  0.00340738
          73    -0.01554-0.000499507  0.00336686
          74    0.001804-0.000468378   0.0033212
          75    0.004304-0.000404747  0.00327724
          76    0.036312 7.83684e-05  0.00326971
          77    0.015864 0.000283377  0.00323348
          78    0.024832 0.000598103  0.00320723
          79    0.048608  0.00120582  0.00322417
          80    -0.04354   0.0006465  0.00323237
          81   -0.041944 0.000120691  0.00323523
          82    0.003164 0.000157805  0.00319575
          83    0.018048 0.000373349  0.00316436
          84   -0.001548 0.000350476  0.00312654
          85   -0.045828  -0.0001928  0.00313694
          86    0.003352-0.000151581  0.00310053
          87    0.014028 1.14023e-05  0.00306901
          88     0.03184 0.000373091  0.00305542
          89     0.05416 0.000977438  0.00308075
          90      0.0264  0.00125991   0.0030594
          91     0.02852  0.00155947  0.00304039
          92    0.060908  0.00220457  0.00307557
          93   -0.001376  0.00216606  0.00304256
          94   -0.012952  0.00200523  0.00301432
          95   -0.009496  0.00188417  0.00298487
          96     0.04404  0.00232329  0.00298608
          97   -0.015764  0.00213682  0.00296101
          98    0.010912  0.00222637  0.00293201
          99    -0.03086  0.00189216  0.00292142
         100   -0.016832  0.00170492  0.00289812
