1.69028 0
1.66891 0.0213685
1.66036 0.0150132
1.65336 0.0127143
1.65902 0.0113597
1.66064 0.00941498
1.66461 0.00889497
1.66474 0.00770432
1.66645 0.0070059
1.66646 0.00626628
1.66798 0.00586695
1.66691 0.00546154
1.67097 0.00645867
1.66972 0.00610713
1.66923 0.00570714
1.66695 0.00580526
1.66313 0.00665773
1.66307 0.0062772
1.66542 0.00638637
1.66488 0.00608275
1.66591 0.00587687
1.66833 0.00610144
1.6696 0.00596664
1.66827 0.00586539
1.67101 0.00626081
1.67099 0.00601526
1.66898 0.00612542
1.66875 0.0059072
1.66824 0.00572202
1.66983 0.00574964
1.66992 0.00556185
1.66957 0.00539661
1.66897 0.00526468
1.66885 0.00510886
1.6672 0.00522759
1.66777 0.00511229
1.66751 0.0049789
1.66746 0.00484637
1.66698 0.00474513
1.6685 0.00486819
1.66879 0.00475676
1.66828 0.00466973
1.6697 0.00477419
1.66932 0.00467954
1.66828 0.00469111
1.66856 0.00459669
1.66871 0.00450015
1.66781 0.00449517
1.66857 0.00446724
1.66764 0.00447486
1.66769 0.00438649
1.66792 0.0043075
1.66726 0.00427696
1.66678 0.00422435
1.66746 0.00420314
1.66777 0.00413867
1.66793 0.00406881
1.66805 0.00399966
1.66823 0.00393565
1.66892 0.00392996
1.66855 0.00388221
1.66781 0.00389167
1.66677 0.0039668
1.66591 0.00399768
1.66475 0.00410493
1.66453 0.00404825
1.66459 0.00398786
1.66502 0.00395278
1.66519 0.0038988
1.66508 0.00384451
1.66508 0.00378997
1.66456 0.00377259
1.66473 0.00372457
1.66477 0.00367405
1.6649 0.00362723
1.66467 0.00358687
1.66493 0.00354978
1.665 0.00350467
1.66512 0.00346205
1.66525 0.00342112
1.66497 0.00339056
1.66454 0.00337649
1.66466 0.00333771
1.66464 0.00329781
1.6645 0.00326142
1.66419 0.0032389
1.66392 0.00321284
1.66392 0.00317613
1.66308 0.00325067
1.66285 0.00322263
1.6628 0.00318748
1.6623 0.00319134
1.66237 0.00315743
1.66229 0.00312457
1.66216 0.00309409
1.66206 0.0030635
1.66239 0.00305021
1.66257 0.00302405
1.66227 0.00300846
1.66233 0.00297888
