           1    0.868938    0.868938           0
           2    0.876717    0.872827   0.0038896
           3    0.912707    0.886121   0.0134817
           4    0.891469    0.887458   0.0096263
           5    0.919024    0.893771   0.0097702
           6     0.90065    0.894917   0.0080593
           7    0.889843    0.894192  0.00684981
           8    0.899139    0.894811  0.00596425
           9    0.922765    0.897917  0.00610857
          10    0.885155    0.896641  0.00561073
          11    0.902486    0.897172  0.00510284
          12    0.898928    0.897318  0.00466053
          13    0.898755    0.897429  0.00428849
          14    0.872915    0.895678  0.00433933
          15    0.858406    0.893193   0.0047427
          16    0.875779    0.892105  0.00456795
          17    0.887622    0.891841  0.00429893
          18    0.868646    0.890553  0.00425298
          19    0.902189    0.891165  0.00406927
          20    0.891354    0.891174  0.00386046
          21    0.896733    0.891439  0.00368156
          22    0.921549    0.892808   0.0037676
          23    0.894938      0.8929  0.00360126
          24    0.889306    0.892751  0.00345119
          25    0.924173    0.894007  0.00354086
          26    0.913667    0.894764  0.00348496
          27     0.90241    0.895047  0.00336534
          28    0.877299    0.894413  0.00330429
          29     0.89969    0.894595   0.0031935
          30    0.900646    0.894797   0.0030918
          31     0.91303    0.895385   0.0030477
          32     0.88551    0.895076  0.00296701
          33     0.91857    0.895788  0.00296251
          34    0.921085    0.896532   0.0029688
          35    0.903424    0.896729  0.00288945
          36    0.881098    0.896295  0.00284141
          37    0.891101    0.896154  0.00276711
          38    0.894819    0.896119  0.00269354
          39    0.914851      0.8966  0.00266717
          40    0.923805     0.89728  0.00268713
          41     0.89681    0.897268   0.0026208
          42    0.919875    0.897807  0.00261366
          43    0.895571    0.897755  0.00255268
          44    0.885898    0.897485  0.00250851
          45    0.898314    0.897504   0.0024522
          46    0.925539    0.898113  0.00247453
          47    0.884314    0.897819  0.00243904
          48    0.921251    0.898308  0.00243708
          49    0.898486    0.898311  0.00238683
          50    0.896838    0.898282  0.00233879
          51     0.87768    0.897878  0.00232779
          52    0.889024    0.897708  0.00228893
          53    0.895197     0.89766  0.00224583
          54    0.881622    0.897363  0.00222377
          55    0.882563    0.897094  0.00219948
          56    0.902294    0.897187  0.00216184
          57    0.926461      0.8977   0.0021848
          58     0.88513    0.897484  0.00215771
          59    0.893904    0.897423  0.00212169
          60    0.902403    0.897506  0.00208768
          61    0.893898    0.897447  0.00205403
          62    0.897027     0.89744  0.00202064
          63    0.865168    0.896928  0.00205323
          64    0.887565    0.896782  0.00202618
          65     0.86409    0.896279   0.0020572
          66     0.90311    0.896382  0.00202843
          67    0.908842    0.896568  0.00200656
          68     0.89416    0.896533  0.00197715
          69    0.898147    0.896556  0.00194843
          70    0.893066    0.896506  0.00192104
          71    0.912557    0.896732  0.00190723
          72    0.886195    0.896586  0.00188624
          73    0.907277    0.896732  0.00186598
          74    0.881562    0.896527  0.00185197
          75    0.911546    0.896728  0.00183805
          76    0.858266    0.896222  0.00188299
          77    0.883494    0.896056  0.00186571
          78    0.865859    0.895669  0.00188189
          79    0.922742    0.896012  0.00188926
          80    0.872272    0.895715  0.00188895
          81    0.880835    0.895531   0.0018745
          82     0.94161    0.896093   0.0019349
          83    0.905011    0.896201  0.00191446
          84    0.868784    0.895874  0.00191948
          85    0.900582     0.89593  0.00189758
          86    0.875043    0.895687  0.00189104
          87    0.872099    0.895416  0.00188874
          88    0.883939    0.895285   0.0018717
          89    0.853782    0.894819   0.0019084
          90    0.896931    0.894842  0.00188723
          91    0.894621     0.89484  0.00186637
          92    0.862813    0.894492  0.00187851
          93    0.859568    0.894116  0.00189577
          94    0.915366    0.894342  0.00188907
          95    0.909949    0.894507  0.00187628
          96    0.912426    0.894693    0.001866
          97    0.907651    0.894827  0.00185148
          98    0.903568    0.894916  0.00183466
          99    0.922528    0.895195  0.00183733
         100    0.903862    0.895282  0.00182093
