           1    0.363957    0.363957           0
           2    0.357441    0.360699  0.00325838
           3    0.343353    0.354917  0.00608048
           4    0.357192    0.355486  0.00433702
           5    0.360798    0.356548  0.00352341
           6    0.359348    0.357015  0.00291446
           7    0.357811    0.357129  0.00246579
           8    0.357146    0.357131  0.00213544
           9    0.347888    0.356104   0.0021451
          10    0.363919    0.356885  0.00207172
          11    0.353427    0.356571  0.00190013
          12    0.359708    0.356832  0.00175417
          13    0.357286    0.356867  0.00161398
          14    0.337642    0.355494  0.00202942
          15    0.360026    0.355796  0.00191329
          16    0.364944    0.356368  0.00187882
          17    0.351129     0.35606  0.00179155
          18    0.364932    0.356553  0.00175953
          19     0.34992    0.356204  0.00170057
          20    0.352396    0.356013  0.00162449
          21    0.358186    0.356117  0.00154866
          22    0.358871    0.356242  0.00148189
          23    0.352093    0.356061  0.00142744
          24    0.360985    0.356267  0.00138197
          25     0.35279    0.356128  0.00133282
          26    0.367124     0.35655  0.00134857
          27    0.353652    0.356443   0.0013021
          28    0.366885    0.356816  0.00130898
          29    0.348426    0.356527  0.00129574
          30    0.364738      0.3568  0.00128138
          31    0.355877    0.356771  0.00123972
          32    0.346007    0.356434  0.00124659
          33    0.358149    0.356486  0.00120934
          34    0.358225    0.356537  0.00117435
          35    0.360815     0.35666  0.00114683
          36    0.354789    0.356608  0.00111573
          37    0.358397    0.356656  0.00108623
          38     0.35232    0.356542   0.0010634
          39     0.34681    0.356292  0.00106541
          40    0.354372    0.356244  0.00103954
          41    0.352053    0.356142  0.00101901
          42    0.365971    0.356376  0.00102162
          43    0.349806    0.356223  0.00100921
          44    0.376705    0.356689  0.00109037
          45    0.367725    0.356934  0.00109371
          46    0.353687    0.356864    0.001072
          47    0.342513    0.356558  0.00109248
          48    0.352979    0.356484  0.00107207
          49    0.352735    0.356407  0.00105275
          50    0.341365    0.356106  0.00107445
          51    0.366613    0.356312  0.00107313
          52    0.366147    0.356501  0.00106916
          53    0.355753    0.356487  0.00104888
          54    0.367961      0.3567  0.00105098
          55    0.350733    0.356591  0.00103738
          56    0.366533    0.356769  0.00103404
          57     0.35577    0.356751  0.00101589
          58    0.368082    0.356947  0.00101716
          59    0.356691    0.356942 0.000999778
          60    0.365442    0.357084 0.000993129
          61    0.347218    0.356922 0.000990012
          62    0.374969    0.357213  0.00101648
          63     0.36147    0.357281   0.0010025
          64    0.344244    0.357077  0.00100752
          65     0.36439     0.35719 0.000998255
          66    0.350211    0.357084 0.000988684
          67    0.349832    0.356976 0.000979813
          68    0.359609    0.357014 0.000966073
          69    0.348679    0.356894 0.000959604
          70    0.355566    0.356875 0.000945986
          71    0.349356    0.356769 0.000938561
          72    0.345735    0.356616 0.000938036
          73    0.350758    0.356535  0.00092857
          74    0.365884    0.356662 0.000924608
          75    0.351632    0.356595 0.000914658
          76    0.350366    0.356513 0.000906256
          77    0.372987    0.356727 0.000919642
          78    0.365779    0.356843 0.000915164
          79    0.349103    0.356745 0.000908802
          80    0.350121    0.356662 0.000901181
          81    0.359346    0.356695 0.000890603
          82     0.35227    0.356641 0.000881328
          83    0.354016    0.356609 0.000871219
          84    0.368885    0.356756 0.000873103
          85    0.346566    0.356636 0.000871058
          86    0.369244    0.356782 0.000873264
          87    0.354939    0.356761 0.000863428
          88    0.366685    0.356874 0.000860978
          89    0.362026    0.356932 0.000853215
          90    0.355547    0.356916 0.000843822
          91    0.363948    0.356994 0.000838067
          92    0.363417    0.357063 0.000831843
          93    0.360612    0.357102 0.000823734
          94    0.353393    0.357062 0.000815878
          95       0.362    0.357114 0.000808916
          96    0.346354    0.357002 0.000808254
          97    0.347991    0.356909 0.000805255
          98    0.358025    0.356921 0.000797077
          99    0.353561    0.356887 0.000789714
         100    0.347727    0.356795 0.000787124
