-6.66179 0
-6.66173 6.62972e-05
-6.66496 0.00323346
-6.66349 0.00271731
-6.66332 0.00211151
-6.66465 0.00217768
-6.66526 0.00193823
-6.66379 0.00222977
-6.66338 0.00201022
-6.66418 0.00196747
-6.66351 0.00189839
-6.66441 0.00195031
-6.66439 0.00179414
-6.66312 0.00209049
-6.66394 0.0021109
-6.66402 0.00197628
-6.66407 0.001857
-6.66364 0.00180199
-6.66421 0.00179738
-6.66429 0.00170685
-6.66457 0.00164774
-6.66441 0.00157872
-6.66437 0.00150903
-6.66432 0.00144575
-6.6645 0.00139766
-6.66431 0.0013555
-6.66438 0.00130597
-6.6646 0.00127742
-6.66472 0.00123872
-6.66452 0.00121365
-6.66459 0.00117609
-6.66435 0.00116371
-6.66428 0.00113023
-6.66403 0.00112345
-6.66396 0.0010932
-6.6643 0.00111449
-6.66396 0.00113424
-6.66422 0.00113242
-6.66402 0.00112098
-6.66397 0.00109345
-6.66426 0.00110477
-6.66424 0.00107842
-6.66419 0.00105401
-6.66428 0.001034
-6.66421 0.00101348
-6.66425 0.000992068
-6.66428 0.000971111
-6.66436 0.00095453
-6.66451 0.000945411
-6.664 0.00105594
-6.66429 0.0010749
-6.66419 0.00105869
-6.66445 0.00106989
-6.66423 0.00107265
-6.66438 0.00106366
-6.66439 0.00104453
-6.66424 0.00103662
-6.66424 0.00101859
-6.66424 0.0010012
-6.66426 0.000984489
-6.66425 0.000968294
-6.66417 0.000955446
-6.66417 0.000940158
-6.6641 0.000927941
-6.66423 0.000922111
-6.66412 0.00091475
-6.66406 0.00090278
-6.66417 0.000896072
-6.66407 0.000888308
-6.66417 0.000880596
-6.66433 0.000884218
-6.66422 0.000879056
-6.66435 0.000876089
-6.66417 0.000883366
-6.66426 0.000876737
-6.6642 0.000866982
-6.6643 0.000861298
-6.6643 0.000850213
-6.66425 0.00084075
-6.66431 0.000832852
-6.66437 0.000824359
-6.66432 0.000815973
-6.66425 0.000808591
-6.66415 0.000805334
-6.66416 0.000795911
-6.66424 0.000790099
-6.66417 0.000784229
-6.66397 0.000800017
-6.66403 0.000793038
-6.66401 0.000784341
-6.66411 0.000782462
-6.664 0.000782923
-6.66412 0.000785126
-6.66393 0.000800698
-6.66405 0.000800843
-6.66396 0.000797483
-6.6639 0.000791225
-6.66398 0.000787012
-6.66403 0.000780827
-6.6639 0.000784082
