           1    -0.34687    -0.34687           0
           2   -0.346793   -0.346832   3.808e-05
           3   -0.346972   -0.346878 5.17793e-05
           4   -0.349394   -0.347507 0.000630025
           5    -0.35017    -0.34804 0.000722319
           6   -0.349216   -0.348236  0.00062148
           7   -0.346737   -0.348022 0.000567196
           8   -0.347823   -0.347997 0.000491832
           9   -0.347445   -0.347936 0.000438063
          10   -0.344589   -0.347601 0.000515287
          11   -0.347576   -0.347599   0.0004661
          12   -0.345503   -0.347424 0.000459933
          13   -0.348635   -0.347517 0.000433206
          14    -0.34792   -0.347546   0.0004021
          15   -0.349168   -0.347654 0.000389645
          16     -0.3477   -0.347657  0.00036449
          17   -0.348448   -0.347703 0.000345523
          18   -0.347129   -0.347672 0.000327322
          19   -0.348677   -0.347724 0.000314104
          20   -0.350339   -0.347855   0.0003254
          21    -0.35111    -0.34801 0.000346151
          22   -0.349442   -0.348075   0.0003364
          23   -0.347856   -0.348066 0.000321583
          24   -0.352057   -0.348232 0.000349943
          25   -0.347806   -0.348215 0.000336086
          26   -0.346919   -0.348165 0.000326728
          27   -0.348113   -0.348163   0.0003144
          28   -0.351473   -0.348281 0.000325209
          29   -0.343052   -0.348101 0.000361925
          30   -0.348867   -0.348127 0.000350584
          31   -0.349947   -0.348185 0.000344136
          32   -0.350773   -0.348266  0.00034288
          33    -0.34765   -0.348248 0.000332852
          34   -0.349959   -0.348298 0.000326813
          35   -0.349614   -0.348335 0.000319557
          36   -0.350418   -0.348393 0.000315896
          37   -0.347485   -0.348369 0.000308219
          38    -0.35168   -0.348456 0.000312397
          39   -0.348682   -0.348462 0.000304337
          40   -0.347747   -0.348444 0.000297169
          41   -0.351198   -0.348511 0.000297513
          42   -0.349272   -0.348529 0.000290908
          43   -0.348498   -0.348528 0.000284063
          44   -0.348115   -0.348519 0.000277691
          45    -0.34802   -0.348508 0.000271677
          46   -0.349836   -0.348537 0.000267269
          47   -0.347679   -0.348519 0.000262156
          48   -0.350501    -0.34856 0.000259937
          49   -0.350104   -0.348591 0.000256519
          50   -0.349565   -0.348611 0.000252089
          51   -0.348836   -0.348615 0.000247136
          52   -0.350549   -0.348652 0.000245175
          53   -0.349982   -0.348678 0.000241809
          54    -0.34701   -0.348647 0.000239288
          55   -0.349375    -0.34866  0.00023527
          56   -0.350641   -0.348695 0.000233723
          57   -0.349601   -0.348711 0.000230135
          58   -0.348227   -0.348703 0.000226287
          59   -0.350061   -0.348726 0.000223606
          60   -0.347372   -0.348703 0.000221002
          61   -0.351268   -0.348745 0.000221377
          62   -0.345793   -0.348698 0.000222922
          63   -0.349892   -0.348717 0.000220172
          64    -0.34664   -0.348684 0.000219121
          65   -0.346514   -0.348651 0.000218291
          66   -0.350136   -0.348673 0.000216134
          67   -0.348756   -0.348675 0.000212887
          68    -0.34836    -0.34867 0.000209784
          69   -0.347749   -0.348657 0.000207152
          70    -0.34974   -0.348672 0.000204757
          71   -0.349149   -0.348679 0.000201964
          72    -0.35042   -0.348703 0.000200602
          73   -0.350058   -0.348722 0.000198704
          74   -0.345138   -0.348673 0.000201893
          75   -0.346832   -0.348649  0.00020069
          76    -0.34955    -0.34866 0.000198387
          77    -0.34818   -0.348654 0.000195893
          78   -0.346087   -0.348621 0.000196146
          79   -0.348425   -0.348619 0.000193663
          80   -0.348954   -0.348623 0.000191273
          81   -0.346931   -0.348602 0.000190049
          82   -0.349602   -0.348614 0.000188112
          83   -0.347162   -0.348597 0.000186654
          84   -0.349227   -0.348604 0.000184571
          85   -0.350277   -0.348624 0.000183445
          86   -0.349204   -0.348631 0.000181425
          87   -0.350117   -0.348648 0.000180139
          88   -0.347225   -0.348632 0.000178813
          89   -0.346538   -0.348608  0.00017835
          90   -0.349942   -0.348623 0.000176979
          91   -0.348628   -0.348623 0.000175023
          92    -0.35122   -0.348651 0.000175396
          93   -0.347133   -0.348635 0.000174266
          94   -0.350658   -0.348656  0.00017374
          95   -0.348018    -0.34865 0.000172033
          96   -0.349097   -0.348654 0.000170295
          97   -0.348143   -0.348649 0.000168613
          98   -0.350839   -0.348671 0.000168373
          99   -0.349417   -0.348679 0.000166834
         100   -0.349039   -0.348683 0.000165196
