           1     2.89775     2.89775           0
           2     2.58724      2.7425    0.155253
           3     2.40497     2.62999     0.14385
           4     2.49076     2.59518    0.107507
           5     2.50525     2.57719   0.0851951
           6     2.62736     2.58556   0.0700622
           7     2.54716     2.58007   0.0594668
           8     2.63269     2.58665   0.0519182
           9     2.62162     2.59053   0.0459521
          10      2.6551     2.59699   0.0416049
          11     2.58892     2.59626   0.0376402
          12     2.61095     2.59748   0.0343825
          13     2.63688     2.60051   0.0317721
          14     2.60131     2.60057   0.0294153
          15     2.55953     2.59783   0.0275205
          16     2.48188     2.59059   0.0267437
          17     2.67731     2.59569   0.0256341
          18     2.64523     2.59844   0.0243243
          19     2.56946     2.59692    0.023059
          20     2.75373     2.60476   0.0232384
          21     2.57056     2.60313    0.022164
          22     2.66795     2.60607    0.021337
          23     2.80581     2.61476   0.0221606
          24     2.62982     2.61539   0.0212264
          25     2.65783     2.61708   0.0204304
          26     2.51332     2.61309   0.0200305
          27      2.6846     2.61574   0.0194554
          28     2.56969      2.6141   0.0188198
          29     2.42574      2.6076   0.0192858
          30      2.4244     2.60149   0.0196071
          31     2.57645     2.60069   0.0189813
          32     2.82406     2.60767   0.0196595
          33     2.63579     2.60852   0.0190735
          34     2.64844     2.60969   0.0185412
          35     2.41186     2.60404   0.0188702
          36     2.39766     2.59831   0.0192137
          37     2.63234     2.59923   0.0187098
          38     2.56369     2.59829   0.0182348
          39     2.52392     2.59639   0.0178632
          40     2.51742     2.59441   0.0175224
          41     2.54367     2.59317   0.0171344
          42     2.61519      2.5937   0.0167297
          43     2.61648     2.59423   0.0163446
          44     2.46925     2.59139   0.0162195
          45     2.38674     2.58684   0.0164943
          46     2.53602     2.58574   0.0161695
          47     2.52427     2.58443   0.0158757
          48     2.59392     2.58463   0.0155427
          49     2.53625     2.58364   0.0152542
          50     2.52524     2.58247   0.0149916
          51     2.71539     2.58508    0.014924
          52     2.52023     2.58383   0.0146872
          53     2.66441     2.58535   0.0144874
          54      2.5737     2.58513   0.0142183
          55     2.72896     2.58775   0.0142002
          56     2.73087      2.5903   0.0141766
          57     2.36892     2.58642   0.0144572
          58     2.78896     2.58991   0.0146286
          59     2.51492     2.58864   0.0144346
          60     2.51585     2.58743   0.0142438
          61     2.65037     2.58846   0.0140463
          62     2.67371     2.58984   0.0138861
          63     2.59669     2.58994   0.0136643
          64     2.64354     2.59078   0.0134752
          65     2.51226     2.58957   0.0133211
          66     2.75578     2.59209   0.0133573
          67     2.35297     2.58852   0.0136319
          68     2.50857     2.58735   0.0134813
          69     2.53054     2.58652     0.01331
          70     2.54989       2.586   0.0131289
          71     2.46187     2.58425   0.0130602
          72     2.50194     2.58311   0.0129282
          73     2.43555     2.58109   0.0129091
          74     2.85035     2.58473   0.0132431
          75     2.79163     2.58748   0.0133534
          76     2.59101     2.58753   0.0131767
          77      2.6662     2.58855   0.0130445
          78     2.74259     2.59053   0.0130267
          79      2.4755     2.58907   0.0129429
          80     2.48788     2.58781   0.0128426
          81     2.80428     2.59048   0.0129615
          82     2.64626     2.59116   0.0128205
          83     2.65404     2.59192   0.0126878
          84     2.65185     2.59263   0.0125561
          85     2.42579     2.59067   0.0125618
          86     2.72126     2.59219   0.0125074
          87     2.58987     2.59216   0.0123628
          88     2.71261     2.59353    0.012298
          89     2.71434     2.59489   0.0122345
          90     2.57078     2.59462   0.0121008
          91     2.63687     2.59508   0.0119761
          92     2.60113     2.59515   0.0118454
          93     2.54085     2.59456   0.0117318
          94     2.60355     2.59466   0.0116068
          95     2.65541      2.5953   0.0115017
          96     2.75912     2.59701   0.0115085
          97     2.69592     2.59803   0.0114348
          98     2.69172     2.59898   0.0113578
          99     2.48614     2.59784   0.0113001
         100      2.5637      2.5975   0.0111918
