0.0565594 0
0.0569313 0.000371904
0.0572749 0.000405188
0.0572874 0.000286781
0.0571231 0.000276269
0.0570719 0.000231328
0.0571181 0.000200915
0.0570358 0.000192497
0.0569578 0.000186849
0.0570361 0.00018456
0.0570192 0.000167793
0.0569546 0.000166226
0.0568994 0.000162558
0.0568992 0.000150499
0.0568573 0.000146227
0.0567874 0.000153602
0.0568926 0.000178579
0.0568691 0.000169997
0.0568533 0.000161581
0.0568376 0.00015409
0.0568945 0.000157213
0.0568381 0.000160131
0.0568426 0.000153075
0.05685 0.000146744
0.0568982 0.000148786
0.0569182 0.000144345
0.0569296 0.000139362
0.05696 0.000137683
0.0569769 0.000133922
0.0569848 0.000129623
0.0569817 0.000125409
0.0569973 0.000122426
0.0569758 0.0001206
0.0569665 0.000117362
0.0569468 0.000115656
0.0569599 0.000113159
0.0569886 0.000113733
0.0570227 0.000115832
0.0570176 0.000112937
0.0570326 0.000111095
0.0570525 0.000110151
0.0570764 0.000110126
0.0570613 0.000108582
0.0570514 0.000106546
0.057051 0.000104153
0.0570626 0.000102531
0.0570917 0.000104438
0.0570956 0.000102314
0.057123 0.000103898
0.057144 0.000103942
0.0571238 0.00010388
0.057155 0.000106533
0.0571304 0.000107339
0.0571252 0.000105464
0.0571214 0.000103597
0.0571123 0.000102136
0.0571123 0.000100328
0.0571226 9.91193e-05
0.0571344 9.81366e-05
0.0571278 9.67125e-05
0.0571054 9.77251e-05
0.0571001 9.6279e-05
0.0571065 9.49518e-05
0.057099 9.3758e-05
0.0571119 9.32113e-05
0.0571167 9.19093e-05
0.0571229 9.07399e-05
0.057132 8.98607e-05
0.05714 8.8908e-05
0.0571291 8.83038e-05
0.0571463 8.87463e-05
0.0571484 8.75297e-05
0.0571699 8.89608e-05
0.0571776 8.80813e-05
0.057162 8.82782e-05
0.0571761 8.82363e-05
0.0571737 8.7114e-05
0.0571598 8.71146e-05
0.0571512 8.64345e-05
0.0571504 8.53509e-05
0.0571388 8.50838e-05
0.0571382 8.40418e-05
0.0571236 8.43052e-05
0.0571169 8.35632e-05
0.0571159 8.25797e-05
0.0571064 8.21663e-05
0.0571099 8.12893e-05
0.0570992 8.10697e-05
0.0570901 8.06689e-05
0.0570941 7.98716e-05
0.0570918 7.90251e-05
0.0570922 7.81625e-05
0.0570932 7.7325e-05
0.0570958 7.6539e-05
0.0571058 7.63957e-05
0.0571039 7.562e-05
0.0570985 7.50315e-05
0.0570974 7.42704e-05
0.0571005 7.35812e-05
0.0571052 7.29938e-05
