1.10992 0
1.09185 0.0180677
1.09478 0.0108356
1.08821 0.0100933
1.08366 0.0090453
1.08729 0.00822889
1.08682 0.00697075
1.08799 0.00614922
1.08717 0.00548504
1.08752 0.00491847
1.09067 0.00545446
1.09146 0.00504094
1.09437 0.00547391
1.09349 0.0051432
1.09277 0.00484283
1.09436 0.00480177
1.0942 0.00451335
1.09203 0.00477322
1.09062 0.00473091
1.09087 0.00449512
1.09054 0.0042885
1.09023 0.00410102
1.09015 0.00391939
1.09078 0.00380428
1.0907 0.00364976
1.08981 0.0036165
1.08993 0.003482
1.08949 0.00338467
1.08916 0.00328202
1.08957 0.00319707
1.08911 0.00312589
1.0885 0.00308908
1.08859 0.00299558
1.08868 0.00290757
1.08928 0.00288578
1.08937 0.00280598
1.08858 0.00284294
1.08771 0.00290032
1.0876 0.00282703
1.088 0.00278455
1.08792 0.00271698
1.08829 0.00267661
1.08853 0.0026247
1.08826 0.00257839
1.08852 0.00253403
1.08854 0.00247837
1.08901 0.00247071
1.08907 0.00241955
1.08905 0.00236975
1.08911 0.00232251
1.08941 0.00229627
1.08914 0.00226722
1.08995 0.00236513
1.09003 0.0023223
1.09002 0.0022797
1.09021 0.00224647
1.09044 0.00221842
1.09044 0.00217984
1.09092 0.00219482
1.09064 0.0021753
1.09062 0.0021395
1.09038 0.00211763
1.09031 0.00208511
1.09022 0.00205397
1.09033 0.00202488
1.08989 0.00204179
1.09019 0.00203271
1.09065 0.00205492
1.09024 0.00206433
1.09042 0.00204257
1.09045 0.00201379
1.09019 0.00200256
1.09033 0.00197958
1.09012 0.00196394
1.09029 0.00194543
1.0904 0.0019229
1.09055 0.001903
1.09053 0.0018785
1.0908 0.00187432
1.09133 0.00192465
1.09144 0.001904
1.09138 0.00188169
1.09123 0.001865
1.09115 0.00184422
1.09093 0.00183533
1.09073 0.0018253
1.09047 0.0018224
1.09017 0.00182757
1.0897 0.00186506
1.08962 0.00184633
1.08965 0.00182616
1.08982 0.00181428
1.09 0.00180386
1.09006 0.00178571
1.09025 0.0017764
1.09035 0.00176102
1.09049 0.00174805
1.09061 0.00173425
1.09069 0.00171845
1.09088 0.00171189
