           1    0.002468    0.002468           0
           2    -0.00244     1.4e-05    0.002454
           3   -0.005676 -0.00188267  0.00236743
           4   -0.002048   -0.001924  0.00167453
           5   -0.000316  -0.0016024  0.00133636
           6   -0.007452 -0.00257733  0.00146324
           7      0.0094-0.000866286  0.00211117
           8    0.010964   0.0006125   0.0023515
           9    0.012504  0.00193378  0.00245897
          10    0.001644   0.0019048  0.00219956
          11   -0.013652 0.000490545  0.00244101
          12   -0.002576    0.000235  0.00224294
          13   -0.000812 0.000154462  0.00206477
          14   -0.002168-1.14286e-05  0.00191879
          15   -0.000396-3.70667e-05  0.00178648
          16   -0.009896 -0.00065325  0.00178108
          17   -0.008604 -0.00112094  0.00173718
          18   -0.008832 -0.00154933  0.00169293
          19     0.00928-0.000979368  0.00169976
          20   -0.007212   -0.001291  0.00164237
          21    0.005116-0.000985905  0.00159172
          22   -0.006456 -0.00123455  0.00153788
          23    0.012464-0.000638957   0.0015856
          24   -0.004708  -0.0008085  0.00152753
          25    0.004348 -0.00060224  0.00147961
          26   -0.005296-0.000782769  0.00143298
          27    0.009536-0.000400593  0.00143087
          28    0.001852-0.000320143  0.00138116
          29   -0.004456-0.000462759  0.00134029
          30   -0.001716-0.000504533  0.00129552
          31    0.000964-0.000457161  0.00125393
          32    0.005828 -0.00026075   0.0012299
          33    0.004092-0.000128848  0.00119932
          34   -0.001928-0.000181765  0.00116471
          35   -0.003852-0.000286629   0.0011358
          36   -0.000176-0.000283556   0.0011038
          37    -0.00436 -0.00039373  0.00107919
          38    0.005952-0.000226737   0.0010636
          39    0.006632-5.08718e-05  0.00105079
          40    0.002896    2.28e-05  0.00102683
          41    0.002164 7.50244e-05  0.00100283
          42    0.006136 0.000219333 0.000989248
          43    0.004908 0.000328372 0.000972103
          44   -0.000984 0.000298545 0.000950221
          45   -0.006312 0.000151644 0.000940409
          46     0.00876 0.000338783 0.000938584
          47   -0.000492 0.000321106 0.000918567
          48    0.001336  0.00034225 0.000899475
          49    0.007296 0.000484163 0.000892285
          50    0.002448  0.00052344 0.000875139
          51   -0.002376 0.000466588 0.000859689
          52     -0.0034 0.000392231 0.000846268
          53   -0.001396 0.000358491 0.000830832
          54    0.004988 0.000444222 0.000819796
          55    0.018276 0.000768436 0.000867607
          56    0.001592 0.000783143   0.0008521
          57    0.006636 0.000885825 0.000843292
          58   -0.007448 0.000742138 0.000840991
          59   -0.004824 0.000647797  0.00083198
          60    0.003016 0.000687267 0.000818948
          61   -0.001004 0.000659541 0.000805888
          62    0.005292 0.000734258 0.000796296
          63    0.011668  0.00090781 0.000802545
          64     0.00156    0.000918 0.000789971
          65   -0.001232 0.000884923 0.000778426
          66    0.002364 0.000907333 0.000766868
          67    0.001268 0.000912716 0.000755355
          68    0.004224 0.000961412 0.000745755
          69   -0.006312    0.000856  0.00074239
          70    0.000496 0.000850857 0.000731725
          71    0.003456 0.000887549 0.000722278
          72       0.015  0.00108356 0.000738656
          73    0.002112  0.00109764 0.000728604
          74    0.001568    0.001104 0.000718718
          75    0.000728  0.00109899 0.000709088
          76   -0.005116  0.00101721 0.000704459
          77    -0.00026  0.00100062 0.000695447
          78    0.002692  0.00102231 0.000686816
          79    -0.00352  0.00096481   0.0006805
          80    0.009068   0.0010661 0.000679531
          81   -0.001716  0.00103175 0.000671968
          82    0.007932   0.0011159 0.000669036
          83    0.000728  0.00111123 0.000660942
          84    0.005056  0.00115819 0.000654713
          85    0.002196   0.0011704  0.00064708
          86    -0.00634  0.00108307 0.000645447
          87   -0.000636  0.00106331 0.000638291
          88    0.000716  0.00105936 0.000631008
          89   -0.007872 0.000959011 0.000631897
          90    0.008192  0.00103938 0.000629984
          91   -0.004356 0.000980088 0.000625837
          92    0.001912 0.000990217  0.00061908
          93   -0.003608 0.000940774  0.00061438
          94   -0.004548 0.000882383 0.000610607
          95     2.4e-05 0.000873347 0.000604213
          96     0.00422 0.000908208 0.000598901
          97    0.008828 0.000989856 0.000598292
          98     0.00318   0.0010122 0.000592577
          99    0.005148  0.00105398 0.000588047
         100    0.000776   0.0010512 0.000582143
