1 1.65297 0 1.52738 0
2 1.58062 0.072352 1.54133 0.0139527
3 1.58404 0.0419118 1.54174 0.00806576
4 1.56271 0.0365142 1.53738 0.00717384
5 1.5451 0.0333161 1.54456 0.00907895
6 1.54577 0.0272108 1.52332 0.0224963
7 1.53956 0.0238223 1.51978 0.0193399
8 1.53928 0.0206325 1.5251 0.0175724
9 1.54107 0.0182839 1.51946 0.0164931
10 1.54003 0.0163869 1.52819 0.0171458
11 1.53412 0.0159576 1.52689 0.0155634
12 1.52713 0.0161589 1.52143 0.0152209
13 1.52228 0.0156335 1.51895 0.0142196
14 1.52397 0.0145714 1.51626 0.0134364
15 1.51849 0.0146278 1.52139 0.0135201
16 1.5167 0.0138001 1.52222 0.0126741
17 1.51886 0.013142 1.52297 0.0119289
18 1.51593 0.0127318 1.52114 0.0113955
19 1.51323 0.0123418 1.52602 0.0118318
20 1.5125 0.0117315 1.52516 0.011257
21 1.5107 0.0113027 1.52415 0.0107552
22 1.51029 0.0107848 1.52091 0.0107546
23 1.5097 0.0103217 1.52084 0.0102766
24 1.51299 0.0104156 1.51695 0.0105834
25 1.51232 0.0100129 1.51599 0.0101965
26 1.51313 0.00965398 1.51481 0.00986714
27 1.5122 0.00933603 1.51427 0.00951003
28 1.51024 0.00920662 1.51368 0.00918288
29 1.51275 0.0092319 1.51316 0.00887587
30 1.51227 0.0089318 1.51209 0.00864141
31 1.51241 0.00863993 1.51215 0.00835821
32 1.51179 0.00838832 1.51123 0.00814465
33 1.51489 0.0086992 1.51169 0.00790717
34 1.51497 0.00843985 1.5122 0.00768812
35 1.51451 0.00820796 1.51066 0.00762289
36 1.51482 0.00798274 1.5101 0.00742874
37 1.51315 0.00794071 1.50816 0.00748196
38 1.51214 0.00779452 1.50653 0.00746297
39 1.51131 0.00763736 1.50683 0.00727559
40 1.51129 0.00744401 1.50831 0.0072437
41 1.5095 0.00747674 1.50802 0.00707094
42 1.51001 0.00731406 1.50803 0.00690054
43 1.50864 0.00727237 1.50759 0.0067524
44 1.50755 0.00718861 1.50978 0.00695113
45 1.50753 0.00702706 1.51122 0.006946
46 1.5068 0.00691139 1.51073 0.0068114
47 1.50507 0.00698093 1.51064 0.00666545
48 1.50511 0.0068341 1.51091 0.00653056
49 1.50526 0.00669476 1.50987 0.0064797
50 1.50424 0.00663764 1.51032 0.00636461
51 1.50441 0.00650818 1.50985 0.00625626
52 1.50378 0.0064123 1.50928 0.00616074
53 1.50346 0.00629843 1.50944 0.00604534
54 1.5038 0.0061904 1.5091 0.00594211
55 1.50233 0.0062522 1.5083 0.00588638
56 1.50284 0.0061605 1.50913 0.00583957
57 1.50164 0.00617029 1.5082 0.00581208
58 1.50164 0.00606297 1.50843 0.00571575
59 1.50032 0.00610307 1.50876 0.00562776
60 1.50067 0.00601043 1.50797 0.00558887
61 1.50047 0.0059144 1.50777 0.00550014
62 1.50119 0.0058626 1.50833 0.00543936
63 1.50062 0.00579677 1.50749 0.00541882
64 1.50045 0.00570792 1.50731 0.00533638
65 1.50065 0.00562266 1.50619 0.00537146
66 1.50088 0.00554187 1.50554 0.00532924
67 1.50086 0.00545858 1.50548 0.00524947
68 1.50014 0.00542525 1.50563 0.00517379
69 1.50011 0.00534613 1.50696 0.00527087
70 1.50021 0.00527012 1.506 0.00528334
71 1.49999 0.00520026 1.50659 0.0052414
72 1.49932 0.00517082 1.50679 0.00517207
73 1.4999 0.00513267 1.50678 0.00510074
74 1.5004 0.00508711 1.5066 0.00503474
75 1.5001 0.00502756 1.50689 0.00497544
76 1.50171 0.00521555 1.50653 0.00492261
77 1.5021 0.0051619 1.50698 0.00487909
78 1.50179 0.00510457 1.50676 0.00482109
79 1.50153 0.00504603 1.50703 0.00476749
80 1.50128 0.00498918 1.50711 0.00470819
81 1.50112 0.00492975 1.50632 0.00471676
82 1.50093 0.00487296 1.50579 0.00468904
83 1.50055 0.00482888 1.50571 0.00463279
84 1.50179 0.00493113 1.50615 0.00459758
85 1.50235 0.00490445 1.50691 0.004607
86 1.50185 0.00487252 1.50646 0.0045752
87 1.50163 0.0048212 1.50671 0.00452929
88 1.50169 0.00476648 1.50666 0.00447788
89 1.50216 0.00473521 1.50685 0.00443169
90 1.50148 0.00473047 1.50655 0.00439254
91 1.50127 0.00468325 1.50657 0.00434404
92 1.50117 0.00463308 1.50705 0.00432317
93 1.5013 0.00458482 1.50717 0.00427805
94 1.50091 0.00455196 1.50717 0.00423229
95 1.50096 0.00450406 1.50729 0.00418933
96 1.5015 0.00448905 1.5067 0.0041867
97 1.50132 0.00444611 1.50623 0.00416972
98 1.50101 0.00441132 1.50659 0.00414191
99 1.50121 0.0043709 1.50679 0.00410503
100 1.50122 0.00432698 1.50663 0.0040671
