1 1.45254 0 1.52738 0
2 1.47462 0.0220724 1.54133 0.0139527
3 1.50701 0.0348148 1.54174 0.00806576
4 1.50007 0.0255787 1.53738 0.00717384
5 1.49908 0.0198376 1.54456 0.00907895
6 1.49971 0.0162095 1.52332 0.0224963
7 1.50244 0.0139692 1.51978 0.0193399
8 1.50438 0.0122521 1.5251 0.0175724
9 1.50806 0.0114134 1.51946 0.0164931
10 1.51308 0.0113761 1.52819 0.0171458
11 1.50801 0.0114718 1.52689 0.0155634
12 1.50414 0.0111627 1.52143 0.0152209
13 1.50226 0.0104391 1.51895 0.0142196
14 1.50561 0.0102285 1.51626 0.0134364
15 1.49936 0.0113928 1.52139 0.0135201
16 1.5014 0.0108503 1.52222 0.0126741
17 1.50207 0.0102145 1.52297 0.0119289
18 1.50141 0.0096534 1.52114 0.0113955
19 1.49813 0.00969988 1.52602 0.0118318
20 1.49748 0.0092256 1.52516 0.011257
21 1.4962 0.00886685 1.52415 0.0107552
22 1.49321 0.00896907 1.52091 0.0107546
23 1.49591 0.00898517 1.52084 0.0102766
24 1.49839 0.00895361 1.51695 0.0105834
25 1.49761 0.00862365 1.51599 0.0101965
26 1.49956 0.00851234 1.51481 0.00986714
27 1.49741 0.00846775 1.51427 0.00951003
28 1.49712 0.00816491 1.51368 0.00918288
29 1.49844 0.00798764 1.51316 0.00887587
30 1.4998 0.00783522 1.51209 0.00864141
31 1.5016 0.0077909 1.51215 0.00835821
32 1.50154 0.0075438 1.51123 0.00814465
33 1.50226 0.00734706 1.51169 0.00790717
34 1.503 0.00716604 1.5122 0.00768812
35 1.50347 0.006974 1.51066 0.00762289
36 1.50449 0.00685393 1.5101 0.00742874
37 1.50313 0.00680392 1.50816 0.00748196
38 1.50158 0.00679934 1.50653 0.00746297
39 1.5018 0.0066262 1.50683 0.00727559
40 1.50246 0.00649162 1.50831 0.0072437
41 1.50127 0.00644203 1.50802 0.00707094
42 1.50212 0.00634395 1.50803 0.00690054
43 1.50118 0.00626443 1.50759 0.0067524
44 1.50135 0.00612255 1.50978 0.00695113
45 1.50164 0.00599227 1.51122 0.006946
46 1.50242 0.00591159 1.51073 0.0068114
47 1.50105 0.00594264 1.51064 0.00666545
48 1.50126 0.00582123 1.51091 0.00653056
49 1.50107 0.00570457 1.50987 0.0064797
50 1.50123 0.00559179 1.51032 0.00636461
51 1.50195 0.00552826 1.50985 0.00625626
52 1.50142 0.00544746 1.50928 0.00616074
53 1.50168 0.00535016 1.50944 0.00604534
54 1.50215 0.0052708 1.5091 0.00594211
55 1.50122 0.00525692 1.5083 0.00588638
56 1.50125 0.00516228 1.50913 0.00583957
57 1.50065 0.00510591 1.5082 0.00581208
58 1.5011 0.00503728 1.50843 0.00571575
59 1.50008 0.00505507 1.50876 0.00562776
60 1.49999 0.00497085 1.50797 0.00558887
61 1.50033 0.00490002 1.50777 0.00550014
62 1.50078 0.0048416 1.50833 0.00543936
63 1.50056 0.0047692 1.50749 0.00541882
64 1.50032 0.00470028 1.50731 0.00533638
65 1.49948 0.00470288 1.50619 0.00537146
66 1.49929 0.00463485 1.50554 0.00532924
67 1.49936 0.00456568 1.50548 0.00524947
68 1.49942 0.00449846 1.50563 0.00517379
69 1.49931 0.00443425 1.50696 0.00527087
70 1.49932 0.00437045 1.506 0.00528334
71 1.49928 0.00430859 1.50659 0.0052414
72 1.49814 0.00439878 1.50679 0.00517207
73 1.49917 0.00445833 1.50678 0.00510074
74 1.49955 0.00441386 1.5066 0.00503474
75 1.50007 0.00438523 1.50689 0.00497544
76 1.50076 0.00438185 1.50653 0.00492261
77 1.50033 0.00434535 1.50698 0.00487909
78 1.50023 0.00429054 1.50676 0.00482109
79 1.50003 0.0042407 1.50703 0.00476749
80 1.49987 0.00419021 1.50711 0.00470819
81 1.49991 0.00413835 1.50632 0.00471676
82 1.49984 0.00408826 1.50579 0.00468904
83 1.49957 0.00404774 1.50571 0.00463279
84 1.5008 0.00418421 1.50615 0.00459758
85 1.50119 0.00415341 1.50691 0.004607
86 1.50081 0.00412276 1.50646 0.0045752
87 1.50045 0.00409094 1.50671 0.00452929
88 1.50038 0.00404478 1.50666 0.00447788
89 1.50057 0.00400385 1.50685 0.00443169
90 1.49963 0.00406997 1.50655 0.00439254
91 1.49928 0.00404043 1.50657 0.00434404
92 1.49891 0.00401337 1.50705 0.00432317
93 1.49876 0.00397277 1.50717 0.00427805
94 1.49851 0.00393813 1.50717 0.00423229
95 1.49887 0.00391289 1.50729 0.00418933
96 1.49932 0.0038985 1.5067 0.0041867
97 1.49876 0.00389917 1.50623 0.00416972
98 1.49846 0.00387028 1.50659 0.00414191
99 1.49931 0.00392272 1.50679 0.00410503
100 1.49893 0.00390159 1.50663 0.0040671
